"species_id","class","order","family","genus","species","common","sci_name"
14011,"Mammalia","Chiroptera","Phyllostomidae","Chiroderma","trinitatum","Little Big-eyed Bat","Chiroderma trinitatum"
14012,"Mammalia","Chiroptera","Phyllostomidae","Chiroderma","villosum","Hairy Big-eyed Bat","Chiroderma villosum"
13962,"Mammalia","Chiroptera","Phyllostomidae","Choeroniscus","godmani","Godman's Long-tailed Bat","Choeroniscus godmani"
13964,"Mammalia","Chiroptera","Phyllostomidae","Choeroniscus","minor","Lesser Long-tailed Bat","Choeroniscus minor"
13965,"Mammalia","Chiroptera","Phyllostomidae","Choeroniscus","periosus","Greater Long-tailed Bat","Choeroniscus periosus"
13966,"Mammalia","Chiroptera","Phyllostomidae","Choeronycteris","mexicana","Mexican Long-tongued Bat","Choeronycteris mexicana"
13911,"Mammalia","Chiroptera","Phyllostomidae","Chrotopterus","auritus","Big-eared Woolly Bat","Chrotopterus auritus"
14049,"Mammalia","Chiroptera","Phyllostomidae","Desmodus","rotundus","Vampire Bat","Desmodus rotundus"
14050,"Mammalia","Chiroptera","Phyllostomidae","Diaemus","youngi","White-winged Vampire Bat","Diaemus youngi"
14051,"Mammalia","Chiroptera","Phyllostomidae","Diphylla","ecaudata","Hairy-legged Vampire Bat","Diphylla ecaudata"
14013,"Mammalia","Chiroptera","Phyllostomidae","Ectophylla","alba","White Bat","Ectophylla alba"
14014,"Mammalia","Chiroptera","Phyllostomidae","Ectophylla","macconnelli","MacConnell's Bat","Ectophylla macconnelli"
13998,"Mammalia","Chiroptera","Phyllostomidae","Enchisthenes","hartii","Velvety Fruit-eating Bat","Enchisthenes hartii"
95520,"Mammalia","Chiroptera","Phyllostomidae","Erophylla","bombifrons",NA,"Erophylla bombifrons"
13955,"Mammalia","Chiroptera","Phyllostomidae","Erophylla","sezekorni","Buffy Flower Bat","Erophylla sezekorni"
13967,"Mammalia","Chiroptera","Phyllostomidae","Glossophaga","commissarisi","Commissaris's Long-tongued Bat","Glossophaga commissarisi"
13968,"Mammalia","Chiroptera","Phyllostomidae","Glossophaga","leachii","Gray Long-tongued Bat","Glossophaga leachii"
13969,"Mammalia","Chiroptera","Phyllostomidae","Glossophaga","longirostris","Miller's Long-tongued Bat","Glossophaga longirostris"
13970,"Mammalia","Chiroptera","Phyllostomidae","Glossophaga","morenoi","Western Long-tongued Bat","Glossophaga morenoi"
13971,"Mammalia","Chiroptera","Phyllostomidae","Glossophaga","soricina","Pallas's Long-tongued Bat","Glossophaga soricina"
13919,"Mammalia","Chiroptera","Phyllostomidae","Glyphonycteris","behnii","Behni's Big-eared Bat","Glyphonycteris behnii"
13921,"Mammalia","Chiroptera","Phyllostomidae","Glyphonycteris","daviesi","Davies's Big-eared Bat","Glyphonycteris daviesi"
13928,"Mammalia","Chiroptera","Phyllostomidae","Glyphonycteris","sylvestris","Tri-colored Big-eared Bat","Glyphonycteris sylvestris"
13972,"Mammalia","Chiroptera","Phyllostomidae","Hylonycteris","underwoodi","Underwood's Long-tongued Bat","Hylonycteris underwoodi"
13920,"Mammalia","Chiroptera","Phyllostomidae","Lampronycteris","brachyotis","Yellow-throated Big-eared Bat","Lampronycteris brachyotis"
13973,"Mammalia","Chiroptera","Phyllostomidae","Leptonycteris","curasoae","Southern Long-nosed Bat","Leptonycteris curasoae"
13974,"Mammalia","Chiroptera","Phyllostomidae","Leptonycteris","nivalis","Mexican Long-nosed Bat","Leptonycteris nivalis"
95586,"Mammalia","Chiroptera","Phyllostomidae","Leptonycteris","yerbabuenae",NA,"Leptonycteris yerbabuenae"
13975,"Mammalia","Chiroptera","Phyllostomidae","Lichonycteris","obscura","Dark Long-tongued Bat","Lichonycteris obscura"
13944,"Mammalia","Chiroptera","Phyllostomidae","Lionycteris","spurrelli","Chestnut Long-tongued Bat","Lionycteris spurrelli"
13945,"Mammalia","Chiroptera","Phyllostomidae","Lonchophylla","bokermanni","Bokermann's Nectar Bat","Lonchophylla bokermanni"
13946,"Mammalia","Chiroptera","Phyllostomidae","Lonchophylla","dekeyseri","Dekeyser's Nectar Bat","Lonchophylla dekeyseri"
13947,"Mammalia","Chiroptera","Phyllostomidae","Lonchophylla","handleyi","Handley's Nectar Bat","Lonchophylla handleyi"
13948,"Mammalia","Chiroptera","Phyllostomidae","Lonchophylla","hesperia","Western Nectar Bat","Lonchophylla hesperia"
13949,"Mammalia","Chiroptera","Phyllostomidae","Lonchophylla","mordax","Goldman's Nectar Bat","Lonchophylla mordax"
13950,"Mammalia","Chiroptera","Phyllostomidae","Lonchophylla","robusta","Orange Nectar Bat","Lonchophylla robusta"
13951,"Mammalia","Chiroptera","Phyllostomidae","Lonchophylla","thomasi","Thomas's Nectar Bat","Lonchophylla thomasi"
13912,"Mammalia","Chiroptera","Phyllostomidae","Lonchorhina","aurita","Tomes's Sword-nosed Bat","Lonchorhina aurita"
13913,"Mammalia","Chiroptera","Phyllostomidae","Lonchorhina","fernandezi","Fernandez's Sword-nosed Bat","Lonchorhina fernandezi"
95593,"Mammalia","Chiroptera","Phyllostomidae","Lonchorhina","inusitata",NA,"Lonchorhina inusitata"
13914,"Mammalia","Chiroptera","Phyllostomidae","Lonchorhina","marinkellei","Marinkelle's Sword-nosed Bat","Lonchorhina marinkellei"
13915,"Mammalia","Chiroptera","Phyllostomidae","Lonchorhina","orinocensis","Orinoco Sword-nosed Bat","Lonchorhina orinocensis"
13937,"Mammalia","Chiroptera","Phyllostomidae","Lophostoma","brasiliense","Pygmy Round-eared Bat","Lophostoma brasiliense"
13938,"Mammalia","Chiroptera","Phyllostomidae","Lophostoma","carrikeri","Carriker's Round-eared Bat","Lophostoma carrikeri"
13939,"Mammalia","Chiroptera","Phyllostomidae","Lophostoma","evotis","Davis's Round-eared Bat","Lophostoma evotis"
13940,"Mammalia","Chiroptera","Phyllostomidae","Lophostoma","schulzi","Schultz's Round-eared Bat","Lophostoma schulzi"
13941,"Mammalia","Chiroptera","Phyllostomidae","Lophostoma","silvicola","White-throated Round-eared Bat","Lophostoma silvicola"
13916,"Mammalia","Chiroptera","Phyllostomidae","Macrophyllum","macrophyllum","Long-legged Bat","Macrophyllum macrophyllum"
13917,"Mammalia","Chiroptera","Phyllostomidae","Macrotus","californicus","California Leaf-nosed Bat","Macrotus californicus"
13918,"Mammalia","Chiroptera","Phyllostomidae","Macrotus","waterhousii","Waterhouse's Leaf-nosed Bat","Macrotus waterhousii"
95612,"Mammalia","Chiroptera","Phyllostomidae","Micronycteris","brosseti",NA,"Micronycteris brosseti"
13922,"Mammalia","Chiroptera","Phyllostomidae","Micronycteris","hirsuta","Hairy Big-eared Bat","Micronycteris hirsuta"
95613,"Mammalia","Chiroptera","Phyllostomidae","Micronycteris","homezi",NA,"Micronycteris homezi"
95614,"Mammalia","Chiroptera","Phyllostomidae","Micronycteris","matses",NA,"Micronycteris matses"
13923,"Mammalia","Chiroptera","Phyllostomidae","Micronycteris","megalotis","Little Big-eared Bat","Micronycteris megalotis"
95615,"Mammalia","Chiroptera","Phyllostomidae","Micronycteris","microtis",NA,"Micronycteris microtis"
13924,"Mammalia","Chiroptera","Phyllostomidae","Micronycteris","minuta","White-bellied Big-eared Bat","Micronycteris minuta"
27654,"Mammalia","Chiroptera","Phyllostomidae","Micronycteris","sanborni",NA,"Micronycteris sanborni"
13927,"Mammalia","Chiroptera","Phyllostomidae","Micronycteris","schmidtorum","Schmidts's Big-eared Bat","Micronycteris schmidtorum"
13929,"Mammalia","Chiroptera","Phyllostomidae","Mimon","bennettii","Golden Bat","Mimon bennettii"
95616,"Mammalia","Chiroptera","Phyllostomidae","Mimon","cozumelae",NA,"Mimon cozumelae"
13930,"Mammalia","Chiroptera","Phyllostomidae","Mimon","crenulatum","Striped Hairy-nosed Bat","Mimon crenulatum"
95617,"Mammalia","Chiroptera","Phyllostomidae","Mimon","koepckeae",NA,"Mimon koepckeae"
13976,"Mammalia","Chiroptera","Phyllostomidae","Monophyllus","plethodon","Insular Single Leaf Bat","Monophyllus plethodon"
13977,"Mammalia","Chiroptera","Phyllostomidae","Monophyllus","redmani","Leach's Single Leaf Bat","Monophyllus redmani"
13978,"Mammalia","Chiroptera","Phyllostomidae","Musonycteris","harrisoni","Banana Bat","Musonycteris harrisoni"
13926,"Mammalia","Chiroptera","Phyllostomidae","Neonycteris","pusilla","Least Big-eared Bat","Neonycteris pusilla"
13931,"Mammalia","Chiroptera","Phyllostomidae","Phylloderma","stenops","Pale-faced Bat","Phylloderma stenops"
13956,"Mammalia","Chiroptera","Phyllostomidae","Phyllonycteris","aphylla","Jamaican Flower Bat","Phyllonycteris aphylla"
13957,"Mammalia","Chiroptera","Phyllostomidae","Phyllonycteris","poeyi","Cuban Flower Bat","Phyllonycteris poeyi"
14015,"Mammalia","Chiroptera","Phyllostomidae","Phyllops","falcatus","Cuban Fig-eating Bat","Phyllops falcatus"
13932,"Mammalia","Chiroptera","Phyllostomidae","Phyllostomus","discolor","Pale Spear-nosed Bat","Phyllostomus discolor"
13933,"Mammalia","Chiroptera","Phyllostomidae","Phyllostomus","elongatus","Lesser Spear-nosed Bat","Phyllostomus elongatus"
13934,"Mammalia","Chiroptera","Phyllostomidae","Phyllostomus","hastatus","Greater Spear-nosed Bat","Phyllostomus hastatus"
13935,"Mammalia","Chiroptera","Phyllostomidae","Phyllostomus","latifolius","Guianan Spear-nosed Bat","Phyllostomus latifolius"
13952,"Mammalia","Chiroptera","Phyllostomidae","Platalina","genovensium","Long-snouted Bat","Platalina genovensium"
14016,"Mammalia","Chiroptera","Phyllostomidae","Platyrrhinus","aurarius","Eldorado Broad-nosed Bat","Platyrrhinus aurarius"
14017,"Mammalia","Chiroptera","Phyllostomidae","Platyrrhinus","brachycephalus","Short-headed Broad-nosed Bat","Platyrrhinus brachycephalus"
14018,"Mammalia","Chiroptera","Phyllostomidae","Platyrrhinus","chocoensis","Choco Broad-nosed Bat","Platyrrhinus chocoensis"
14019,"Mammalia","Chiroptera","Phyllostomidae","Platyrrhinus","dorsalis","Thomas's Broad-nosed Bat","Platyrrhinus dorsalis"
14020,"Mammalia","Chiroptera","Phyllostomidae","Platyrrhinus","helleri","Heller's Broad-nosed Bat","Platyrrhinus helleri"
14021,"Mammalia","Chiroptera","Phyllostomidae","Platyrrhinus","infuscus","Buffy Broad-nosed Bat","Platyrrhinus infuscus"
14022,"Mammalia","Chiroptera","Phyllostomidae","Platyrrhinus","lineatus","White-lined Broad-nosed Bat","Platyrrhinus lineatus"
14023,"Mammalia","Chiroptera","Phyllostomidae","Platyrrhinus","recifinus","Recife Broad-nosed Bat","Platyrrhinus recifinus"
14024,"Mammalia","Chiroptera","Phyllostomidae","Platyrrhinus","umbratus","Shadowy Broad-nosed Bat","Platyrrhinus umbratus"
14025,"Mammalia","Chiroptera","Phyllostomidae","Platyrrhinus","vittatus","Greater Broad-nosed Bat","Platyrrhinus vittatus"
14026,"Mammalia","Chiroptera","Phyllostomidae","Pygoderma","bilabiatum","Ipanema Bat","Pygoderma bilabiatum"
13984,"Mammalia","Chiroptera","Phyllostomidae","Rhinophylla","alethina","Hairy Little Fruit Bat","Rhinophylla alethina"
13985,"Mammalia","Chiroptera","Phyllostomidae","Rhinophylla","fischerae","Fischer's Little Fruit Bat","Rhinophylla fischerae"
13986,"Mammalia","Chiroptera","Phyllostomidae","Rhinophylla","pumilio","Dwarf Little Fruit Bat","Rhinophylla pumilio"
13979,"Mammalia","Chiroptera","Phyllostomidae","Scleronycteris","ega","Ega Long-tongued Bat","Scleronycteris ega"
14027,"Mammalia","Chiroptera","Phyllostomidae","Sphaeronycteris","toxophyllum","Visored Bat","Sphaeronycteris toxophyllum"
27858,"Mammalia","Chiroptera","Phyllostomidae","Sphaeronycteris","toxophylum",NA,"Sphaeronycteris toxophylum"
14028,"Mammalia","Chiroptera","Phyllostomidae","Stenoderma","rufum","Red Fruit Bat","Stenoderma rufum"
14029,"Mammalia","Chiroptera","Phyllostomidae","Sturnira","aratathomasi","Aratathomas's Yellow-shouldered Bat","Sturnira aratathomasi"
14030,"Mammalia","Chiroptera","Phyllostomidae","Sturnira","bidens","Bidentate Yellow-shouldered Bat","Sturnira bidens"
14031,"Mammalia","Chiroptera","Phyllostomidae","Sturnira","bogotensis","Bogota Yellow-shouldered Bat","Sturnira bogotensis"
14032,"Mammalia","Chiroptera","Phyllostomidae","Sturnira","erythromos","Hairy Yellow-shouldered Bat","Sturnira erythromos"
14033,"Mammalia","Chiroptera","Phyllostomidae","Sturnira","lilium","Little Yellow-shouldered Bat","Sturnira lilium"
14034,"Mammalia","Chiroptera","Phyllostomidae","Sturnira","ludovici","Highland Yellow-shouldered Bat","Sturnira ludovici"
14035,"Mammalia","Chiroptera","Phyllostomidae","Sturnira","luisi","Luis's Yellow-shouldered Bat","Sturnira luisi"
14036,"Mammalia","Chiroptera","Phyllostomidae","Sturnira","magna","Greater Yellow-shouldered Bat","Sturnira magna"
95761,"Mammalia","Chiroptera","Phyllostomidae","Sturnira","mistratensis",NA,"Sturnira mistratensis"
14037,"Mammalia","Chiroptera","Phyllostomidae","Sturnira","mordax","Talamancan Yellow-shouldered Bat","Sturnira mordax"
14038,"Mammalia","Chiroptera","Phyllostomidae","Sturnira","nana","Lesser Yellow-shouldered Bat","Sturnira nana"
95762,"Mammalia","Chiroptera","Phyllostomidae","Sturnira","oporaphilum",NA,"Sturnira oporaphilum"
14039,"Mammalia","Chiroptera","Phyllostomidae","Sturnira","thomasi","Thomas's Yellow-shouldered Bat","Sturnira thomasi"
14040,"Mammalia","Chiroptera","Phyllostomidae","Sturnira","tildae","Tilda Yellow-shouldered Bat","Sturnira tildae"
13936,"Mammalia","Chiroptera","Phyllostomidae","Tonatia","bidens","Greater Round-eared Bat","Tonatia bidens"
95776,"Mammalia","Chiroptera","Phyllostomidae","Tonatia","saurophila",NA,"Tonatia saurophila"
13942,"Mammalia","Chiroptera","Phyllostomidae","Trachops","cirrhosus","Fringe-lipped Bat","Trachops cirrhosus"
13925,"Mammalia","Chiroptera","Phyllostomidae","Trinycteris","nicefori","Niceforo's Big-eared Bat","Trinycteris nicefori"
14041,"Mammalia","Chiroptera","Phyllostomidae","Uroderma","bilobatum","Tent-making Bat","Uroderma bilobatum"
14042,"Mammalia","Chiroptera","Phyllostomidae","Uroderma","magnirostrum","Brown Tent-making Bat","Uroderma magnirostrum"
14043,"Mammalia","Chiroptera","Phyllostomidae","Vampyressa","bidens","Bidentate Yellow-eared Bat","Vampyressa bidens"
14044,"Mammalia","Chiroptera","Phyllostomidae","Vampyressa","brocki","Brock's Yellow-eared Bat","Vampyressa brocki"
14045,"Mammalia","Chiroptera","Phyllostomidae","Vampyressa","melissa","Melissa's Yellow-eared Bat","Vampyressa melissa"
14046,"Mammalia","Chiroptera","Phyllostomidae","Vampyressa","nymphaea","Striped Yellow-eared Bat","Vampyressa nymphaea"
14047,"Mammalia","Chiroptera","Phyllostomidae","Vampyressa","pusilla","Little Yellow-eared Bat","Vampyressa pusilla"
14048,"Mammalia","Chiroptera","Phyllostomidae","Vampyrodes","caraccioli","Great Stripe-faced Bat","Vampyrodes caraccioli"
13943,"Mammalia","Chiroptera","Phyllostomidae","Vampyrum","spectrum","Spectral Bat","Vampyrum spectrum"
13536,"Mammalia","Chiroptera","Pteropodidae","Acerodon","celebensis","Sulawesi Fruit Bat","Acerodon celebensis"
13537,"Mammalia","Chiroptera","Pteropodidae","Acerodon","humilis","Talaud Fruit Bat","Acerodon humilis"
13538,"Mammalia","Chiroptera","Pteropodidae","Acerodon","jubatus","Golden-capped Fruit Bat","Acerodon jubatus"
13539,"Mammalia","Chiroptera","Pteropodidae","Acerodon","leucotis","Palawan Fruit Bat","Acerodon leucotis"
13541,"Mammalia","Chiroptera","Pteropodidae","Acerodon","mackloti","Sunda Fruit Bat","Acerodon mackloti"
95425,"Mammalia","Chiroptera","Pteropodidae","Aethalops","aequalis",NA,"Aethalops aequalis"
13542,"Mammalia","Chiroptera","Pteropodidae","Aethalops","alecto","Pygmy Fruit Bat","Aethalops alecto"
13543,"Mammalia","Chiroptera","Pteropodidae","Alionycteris","paucidentata","Mindanao Pygmy Fruit Bat","Alionycteris paucidentata"
13544,"Mammalia","Chiroptera","Pteropodidae","Aproteles","bulmerae","Bulmer's Fruit Bat","Aproteles bulmerae"
13545,"Mammalia","Chiroptera","Pteropodidae","Balionycteris","maculata","Spotted-winged Fruit Bat","Balionycteris maculata"
13547,"Mammalia","Chiroptera","Pteropodidae","Casinycteris","argynnis","Short-palated Fruit Bat","Casinycteris argynnis"
13548,"Mammalia","Chiroptera","Pteropodidae","Chironax","melanocephalus","Black-capped Fruit Bat","Chironax melanocephalus"
13549,"Mammalia","Chiroptera","Pteropodidae","Cynopterus","brachyotis","Lesser Short-nosed Fruit Bat","Cynopterus brachyotis"
13550,"Mammalia","Chiroptera","Pteropodidae","Cynopterus","horsfieldi","Horsfield's Fruit Bat","Cynopterus horsfieldi"
95507,"Mammalia","Chiroptera","Pteropodidae","Cynopterus","luzoniensis",NA,"Cynopterus luzoniensis"
95508,"Mammalia","Chiroptera","Pteropodidae","Cynopterus","minutus",NA,"Cynopterus minutus"
13551,"Mammalia","Chiroptera","Pteropodidae","Cynopterus","nusatenggara","Nusatenggara Short-nosed Fruit Bat","Cynopterus nusatenggara"
13552,"Mammalia","Chiroptera","Pteropodidae","Cynopterus","sphinx","Greater Short-nosed Fruit Bat","Cynopterus sphinx"
13553,"Mammalia","Chiroptera","Pteropodidae","Cynopterus","titthaecheileus","Indonesian Short-nosed Fruit Bat","Cynopterus titthaecheileus"
27533,"Mammalia","Chiroptera","Pteropodidae","Dobsonia","anderseni",NA,"Dobsonia anderseni"
13554,"Mammalia","Chiroptera","Pteropodidae","Dobsonia","beauforti","Beaufort's Naked-backed Fruit Bat","Dobsonia beauforti"
27534,"Mammalia","Chiroptera","Pteropodidae","Dobsonia","crenulata",NA,"Dobsonia crenulata"
13556,"Mammalia","Chiroptera","Pteropodidae","Dobsonia","emersa","Biak Naked-backed Fruit Bat","Dobsonia emersa"
13557,"Mammalia","Chiroptera","Pteropodidae","Dobsonia","exoleta","Sulawesi Naked-backed Fruit Bat","Dobsonia exoleta"
13558,"Mammalia","Chiroptera","Pteropodidae","Dobsonia","inermis","Solomons Naked-backed Fruit Bat","Dobsonia inermis"
27535,"Mammalia","Chiroptera","Pteropodidae","Dobsonia","magna",NA,"Dobsonia magna"
13559,"Mammalia","Chiroptera","Pteropodidae","Dobsonia","minor","Lesser Naked-backed Fruit Bat","Dobsonia minor"
13560,"Mammalia","Chiroptera","Pteropodidae","Dobsonia","moluccensis","Moluccan Naked-backed Fruit Bat","Dobsonia moluccensis"
13561,"Mammalia","Chiroptera","Pteropodidae","Dobsonia","pannietensis","Panniet Naked-backed Fruit Bat","Dobsonia pannietensis"
13562,"Mammalia","Chiroptera","Pteropodidae","Dobsonia","peronii","Western Naked-backed Fruit Bat","Dobsonia peronii"
13563,"Mammalia","Chiroptera","Pteropodidae","Dobsonia","praedatrix","New Britain Naked-backed Fruit Bat","Dobsonia praedatrix"
13564,"Mammalia","Chiroptera","Pteropodidae","Dobsonia","viridis","Greenish Naked-backed Fruit Bat","Dobsonia viridis"
27541,"Mammalia","Chiroptera","Pteropodidae","Dyacopterus","brooksi",NA,"Dyacopterus brooksi"
13565,"Mammalia","Chiroptera","Pteropodidae","Dyacopterus","spadiceus","Dyak Fruit Bat","Dyacopterus spadiceus"
13566,"Mammalia","Chiroptera","Pteropodidae","Eidolon","dupreanum","Madagascan Fruit Bat","Eidolon dupreanum"
13567,"Mammalia","Chiroptera","Pteropodidae","Eidolon","helvum","Straw-colored Fruit Bat","Eidolon helvum"
13691,"Mammalia","Chiroptera","Pteropodidae","Eonycteris","major","Greater Dawn Bat","Eonycteris major"
95513,"Mammalia","Chiroptera","Pteropodidae","Eonycteris","robusta",NA,"Eonycteris robusta"
13692,"Mammalia","Chiroptera","Pteropodidae","Eonycteris","spelaea","Lesser Dawn Bat","Eonycteris spelaea"
13568,"Mammalia","Chiroptera","Pteropodidae","Epomophorus","angolensis","Angolan Epauletted Fruit Bat","Epomophorus angolensis"
95514,"Mammalia","Chiroptera","Pteropodidae","Epomophorus","crypturus",NA,"Epomophorus crypturus"
